"id","session_id","session_position","not_skipped","topic","topic_name"
"301","0_00119c08-cfd8-4717-af77-4f22a1f10387",17,0,6,"Spanish_6"
"302","0_00119c08-cfd8-4717-af77-4f22a1f10387",18,0,6,"Spanish_6"
"303","0_00119c08-cfd8-4717-af77-4f22a1f10387",19,0,6,"Spanish_6"
"304","0_00119c08-cfd8-4717-af77-4f22a1f10387",20,0,6,"Spanish_6"
"305","0_0011d4ea-9f0a-436f-9b15-296252875e65",1,0,6,"Spanish_6"
"306","0_0011d4ea-9f0a-436f-9b15-296252875e65",2,0,6,"Spanish_6"
"307","0_0011d4ea-9f0a-436f-9b15-296252875e65",3,0,6,"Spanish_6"
"308","0_0011d4ea-9f0a-436f-9b15-296252875e65",4,1,6,"Spanish_6"
"309","0_00121d99-4110-4666-b36a-b1670b747f33",1,1,4,"NewRap_4"
"310","0_00121d99-4110-4666-b36a-b1670b747f33",2,0,15,"OldRap_15"
"311","0_00122af2-9ce1-4da6-9251-1a99d5f11195",1,0,15,"OldRap_15"
"312","0_00122af2-9ce1-4da6-9251-1a99d5f11195",2,1,15,"OldRap_15"
"313","0_00122af2-9ce1-4da6-9251-1a99d5f11195",3,0,4,"NewRap_4"
"314","0_00122af2-9ce1-4da6-9251-1a99d5f11195",4,0,15,"OldRap_15"
"315","0_00122af2-9ce1-4da6-9251-1a99d5f11195",5,0,4,"NewRap_4"
"316","0_001254f5-ccf0-4a48-8484-e6703e3d1f63",1,0,4,"NewRap_4"
"317","0_001254f5-ccf0-4a48-8484-e6703e3d1f63",2,0,4,"NewRap_4"
"318","0_001254f5-ccf0-4a48-8484-e6703e3d1f63",3,0,4,"NewRap_4"
"319","0_001254f5-ccf0-4a48-8484-e6703e3d1f63",4,0,11,"Study_11"
"320","0_001254f5-ccf0-4a48-8484-e6703e3d1f63",5,0,15,"OldRap_15"
"321","0_001254f5-ccf0-4a48-8484-e6703e3d1f63",6,0,4,"NewRap_4"
"322","0_001254f5-ccf0-4a48-8484-e6703e3d1f63",7,0,4,"NewRap_4"
"323","0_001254f5-ccf0-4a48-8484-e6703e3d1f63",8,1,4,"NewRap_4"
"324","0_001254f5-ccf0-4a48-8484-e6703e3d1f63",9,1,4,"NewRap_4"
"325","0_001260ba-0231-4be5-a6c6-e53ac827b961",1,0,12,"Summer_12"
"326","0_001260ba-0231-4be5-a6c6-e53ac827b961",2,0,12,"Summer_12"
"327","0_001260ba-0231-4be5-a6c6-e53ac827b961",3,0,12,"Summer_12"
"328","0_001260ba-0231-4be5-a6c6-e53ac827b961",4,0,11,"Study_11"
"329","0_001260ba-0231-4be5-a6c6-e53ac827b961",5,0,11,"Study_11"
"330","0_001260ba-0231-4be5-a6c6-e53ac827b961",6,0,11,"Study_11"
"331","0_001260ba-0231-4be5-a6c6-e53ac827b961",7,0,11,"Study_11"
"332","0_00127e4f-400b-4284-8e2c-e9accbb9c54b",1,0,3,"House_3"
"333","0_00127e4f-400b-4284-8e2c-e9accbb9c54b",2,0,15,"OldRap_15"
"334","0_00127e4f-400b-4284-8e2c-e9accbb9c54b",3,0,12,"Summer_12"
"335","0_00127e4f-400b-4284-8e2c-e9accbb9c54b",4,0,15,"OldRap_15"
"336","0_00127e4f-400b-4284-8e2c-e9accbb9c54b",5,1,12,"Summer_12"
"337","0_00127e4f-400b-4284-8e2c-e9accbb9c54b",6,1,3,"House_3"
"338","0_00127e4f-400b-4284-8e2c-e9accbb9c54b",7,0,0,"Indie_0"
"339","0_00127e4f-400b-4284-8e2c-e9accbb9c54b",8,0,15,"OldRap_15"
"340","0_00127e4f-400b-4284-8e2c-e9accbb9c54b",9,0,0,"Indie_0"
"341","0_00127e4f-400b-4284-8e2c-e9accbb9c54b",10,1,7,"Throwback_7"
"342","0_0012dae0-48c3-4820-a719-1793f7a7f7ee",1,0,6,"Spanish_6"
"343","0_00130aaf-66be-4824-be3a-d41f8b8caafb",1,1,4,"NewRap_4"
"344","0_00130aaf-66be-4824-be3a-d41f8b8caafb",2,0,4,"NewRap_4"
"345","0_00130aaf-66be-4824-be3a-d41f8b8caafb",3,0,4,"NewRap_4"
"346","0_00130aaf-66be-4824-be3a-d41f8b8caafb",4,0,4,"NewRap_4"
"347","0_00130aaf-66be-4824-be3a-d41f8b8caafb",5,0,4,"NewRap_4"
"348","0_00130aaf-66be-4824-be3a-d41f8b8caafb",6,0,4,"NewRap_4"
"349","0_00130aaf-66be-4824-be3a-d41f8b8caafb",7,0,4,"NewRap_4"
"350","0_00130aaf-66be-4824-be3a-d41f8b8caafb",8,0,4,"NewRap_4"
"351","0_00130aaf-66be-4824-be3a-d41f8b8caafb",9,0,4,"NewRap_4"
"352","0_00130aaf-66be-4824-be3a-d41f8b8caafb",10,0,4,"NewRap_4"
"353","0_00130aaf-66be-4824-be3a-d41f8b8caafb",11,0,4,"NewRap_4"
"354","0_00130aaf-66be-4824-be3a-d41f8b8caafb",12,0,4,"NewRap_4"
"355","0_00130aaf-66be-4824-be3a-d41f8b8caafb",13,0,4,"NewRap_4"
"356","0_00130aaf-66be-4824-be3a-d41f8b8caafb",14,0,4,"NewRap_4"
"357","0_00130aaf-66be-4824-be3a-d41f8b8caafb",15,0,4,"NewRap_4"
"358","0_00130aaf-66be-4824-be3a-d41f8b8caafb",16,0,4,"NewRap_4"
"359","0_00130aaf-66be-4824-be3a-d41f8b8caafb",17,0,4,"NewRap_4"
"360","0_00130aaf-66be-4824-be3a-d41f8b8caafb",18,1,4,"NewRap_4"
"361","0_00130aaf-66be-4824-be3a-d41f8b8caafb",19,1,4,"NewRap_4"
"362","0_00130aaf-66be-4824-be3a-d41f8b8caafb",20,1,4,"NewRap_4"
"363","0_001396bb-b24f-4f19-9ade-671b6dcb356f",1,0,0,"Indie_0"
"364","0_001396bb-b24f-4f19-9ade-671b6dcb356f",2,0,4,"NewRap_4"
"365","0_001396bb-b24f-4f19-9ade-671b6dcb356f",3,0,0,"Indie_0"
"366","0_001396bb-b24f-4f19-9ade-671b6dcb356f",4,1,4,"NewRap_4"
"367","0_001396bb-b24f-4f19-9ade-671b6dcb356f",5,1,0,"Indie_0"
"368","0_001396bb-b24f-4f19-9ade-671b6dcb356f",6,0,0,"Indie_0"
"369","0_001396bb-b24f-4f19-9ade-671b6dcb356f",7,0,0,"Indie_0"
"370","0_0013efcc-bd57-4a73-b519-2c59fa42defb",1,0,4,"NewRap_4"
"371","0_0013efcc-bd57-4a73-b519-2c59fa42defb",2,0,4,"NewRap_4"
"372","0_0013efcc-bd57-4a73-b519-2c59fa42defb",3,0,4,"NewRap_4"
"373","0_0013efcc-bd57-4a73-b519-2c59fa42defb",4,0,4,"NewRap_4"
"374","0_0013efcc-bd57-4a73-b519-2c59fa42defb",5,0,4,"NewRap_4"
"375","0_00141184-1b81-4937-ad53-f05390e64a2b",1,1,4,"NewRap_4"
"376","0_00141184-1b81-4937-ad53-f05390e64a2b",2,0,4,"NewRap_4"
"377","0_00141184-1b81-4937-ad53-f05390e64a2b",3,0,4,"NewRap_4"
"378","0_00141184-1b81-4937-ad53-f05390e64a2b",4,0,4,"NewRap_4"
"379","0_001442ea-ca81-479e-9780-ae765c1b1bde",1,0,4,"NewRap_4"
"380","0_001442ea-ca81-479e-9780-ae765c1b1bde",2,0,4,"NewRap_4"
"381","0_001442ea-ca81-479e-9780-ae765c1b1bde",3,0,4,"NewRap_4"
"382","0_001442ea-ca81-479e-9780-ae765c1b1bde",4,0,4,"NewRap_4"
"383","0_001442ea-ca81-479e-9780-ae765c1b1bde",5,0,4,"NewRap_4"
"384","0_001442ea-ca81-479e-9780-ae765c1b1bde",6,0,4,"NewRap_4"
"385","0_001442ea-ca81-479e-9780-ae765c1b1bde",7,0,4,"NewRap_4"
"386","0_001442ea-ca81-479e-9780-ae765c1b1bde",8,0,12,"Summer_12"
"387","0_001442ea-ca81-479e-9780-ae765c1b1bde",9,1,12,"Summer_12"
"388","0_001442ea-ca81-479e-9780-ae765c1b1bde",10,1,10,"Hiphop_10"
"389","0_001442ea-ca81-479e-9780-ae765c1b1bde",11,1,10,"Hiphop_10"
"390","0_0014cf98-576d-4d41-829d-652ee7b4b098",1,1,15,"OldRap_15"
"391","0_0014cf98-576d-4d41-829d-652ee7b4b098",2,0,4,"NewRap_4"
"392","0_0014cf98-576d-4d41-829d-652ee7b4b098",3,0,15,"OldRap_15"
"393","0_0014cf98-576d-4d41-829d-652ee7b4b098",4,0,4,"NewRap_4"
"394","0_0014cf98-576d-4d41-829d-652ee7b4b098",5,1,15,"OldRap_15"
"395","0_0014cf98-576d-4d41-829d-652ee7b4b098",6,1,4,"NewRap_4"
"396","0_0014cf98-576d-4d41-829d-652ee7b4b098",7,0,15,"OldRap_15"
"397","0_0014cf98-576d-4d41-829d-652ee7b4b098",8,0,15,"OldRap_15"
"398","0_0014cf98-576d-4d41-829d-652ee7b4b098",9,0,15,"OldRap_15"
"399","0_0014d04b-c05f-4e04-b677-9a1f5d182a6c",1,0,4,"NewRap_4"
"400","0_0014f558-7944-4060-8947-c3d863798ad8",1,0,0,"Indie_0"
"401","0_0014f558-7944-4060-8947-c3d863798ad8",2,0,8,"Metal_8"
"402","0_0014f558-7944-4060-8947-c3d863798ad8",3,1,12,"Summer_12"
"403","0_0014f558-7944-4060-8947-c3d863798ad8",4,0,8,"Metal_8"
"404","0_0014f558-7944-4060-8947-c3d863798ad8",5,0,0,"Indie_0"
"405","0_0014f558-7944-4060-8947-c3d863798ad8",6,0,9,"Chill_9"
"406","0_0014f6a2-1c0b-4548-9ff2-f3b62fc0a96b",1,1,6,"Spanish_6"
"407","0_0014fd32-93eb-4bf8-b00f-7f5ea838cc71",1,0,15,"OldRap_15"
"408","0_0014fd32-93eb-4bf8-b00f-7f5ea838cc71",2,0,15,"OldRap_15"
"409","0_00163291-7b74-4cdd-89ff-fb6e0ada2c8a",1,1,4,"NewRap_4"
"410","0_001666eb-6d08-43c2-883a-76c48d8fc34b",1,1,15,"OldRap_15"
"411","0_001666eb-6d08-43c2-883a-76c48d8fc34b",2,0,15,"OldRap_15"
"412","0_001666eb-6d08-43c2-883a-76c48d8fc34b",3,0,4,"NewRap_4"
"413","0_001666eb-6d08-43c2-883a-76c48d8fc34b",4,1,15,"OldRap_15"
"414","0_001666eb-6d08-43c2-883a-76c48d8fc34b",5,1,4,"NewRap_4"
"415","0_001666eb-6d08-43c2-883a-76c48d8fc34b",6,0,15,"OldRap_15"
"416","0_001666eb-6d08-43c2-883a-76c48d8fc34b",7,0,15,"OldRap_15"
"417","0_001666eb-6d08-43c2-883a-76c48d8fc34b",8,0,4,"NewRap_4"
"418","0_0017ac82-81d5-438e-9f8c-63bc17bc9ca2",1,1,4,"NewRap_4"
"419","0_0017ac82-81d5-438e-9f8c-63bc17bc9ca2",2,1,4,"NewRap_4"
"420","0_0017ac82-81d5-438e-9f8c-63bc17bc9ca2",3,1,4,"NewRap_4"
"421","0_0017ac82-81d5-438e-9f8c-63bc17bc9ca2",4,0,4,"NewRap_4"
"422","0_0017ac82-81d5-438e-9f8c-63bc17bc9ca2",5,0,4,"NewRap_4"
"423","0_0017ac82-81d5-438e-9f8c-63bc17bc9ca2",6,0,4,"NewRap_4"
"424","0_0017ac82-81d5-438e-9f8c-63bc17bc9ca2",7,1,4,"NewRap_4"
"425","0_0017ac82-81d5-438e-9f8c-63bc17bc9ca2",8,1,4,"NewRap_4"
"426","0_00186766-ee41-49da-8e39-328bbef70f23",1,0,4,"NewRap_4"
"427","0_00186766-ee41-49da-8e39-328bbef70f23",2,0,4,"NewRap_4"
"428","0_00186766-ee41-49da-8e39-328bbef70f23",3,0,4,"NewRap_4"
"429","0_00186766-ee41-49da-8e39-328bbef70f23",4,0,4,"NewRap_4"
"430","0_00186766-ee41-49da-8e39-328bbef70f23",5,0,4,"NewRap_4"
"431","0_00186766-ee41-49da-8e39-328bbef70f23",6,0,15,"OldRap_15"
"432","0_00189cd3-c830-43cd-9dc3-2241b54fcbb7",1,0,4,"NewRap_4"
"433","0_00189cd3-c830-43cd-9dc3-2241b54fcbb7",2,0,4,"NewRap_4"
"434","0_00189d78-d420-4b73-8f7f-836f795c7c06",1,0,4,"NewRap_4"
"435","0_00189d78-d420-4b73-8f7f-836f795c7c06",2,0,4,"NewRap_4"
"436","0_00189d78-d420-4b73-8f7f-836f795c7c06",3,0,4,"NewRap_4"
"437","0_00189d78-d420-4b73-8f7f-836f795c7c06",4,0,4,"NewRap_4"
"438","0_00189d78-d420-4b73-8f7f-836f795c7c06",5,0,4,"NewRap_4"
"439","0_00189d78-d420-4b73-8f7f-836f795c7c06",6,0,4,"NewRap_4"
"440","0_00189d78-d420-4b73-8f7f-836f795c7c06",7,0,11,"Study_11"
"441","0_00189d78-d420-4b73-8f7f-836f795c7c06",8,1,4,"NewRap_4"
"442","0_00189d78-d420-4b73-8f7f-836f795c7c06",9,0,12,"Summer_12"
"443","0_00189d78-d420-4b73-8f7f-836f795c7c06",10,0,10,"Hiphop_10"
"444","0_00189d78-d420-4b73-8f7f-836f795c7c06",11,0,10,"Hiphop_10"
"445","0_00189d78-d420-4b73-8f7f-836f795c7c06",12,0,4,"NewRap_4"
"446","0_00189d78-d420-4b73-8f7f-836f795c7c06",13,1,4,"NewRap_4"
"447","0_001aedd5-25aa-4000-bb0d-e192aebe0e0a",1,0,4,"NewRap_4"
"448","0_001aedd5-25aa-4000-bb0d-e192aebe0e0a",2,0,15,"OldRap_15"
"449","0_001aedd5-25aa-4000-bb0d-e192aebe0e0a",3,0,5,"Rock_5"
"450","0_001aedd5-25aa-4000-bb0d-e192aebe0e0a",4,1,4,"NewRap_4"
"451","0_001b1c67-69b3-4ec6-9c8c-e4f84fa9fba4",1,1,6,"Spanish_6"
"452","0_001b1c67-69b3-4ec6-9c8c-e4f84fa9fba4",2,1,6,"Spanish_6"
"453","0_001b1c67-69b3-4ec6-9c8c-e4f84fa9fba4",3,0,6,"Spanish_6"
"454","0_001b1c67-69b3-4ec6-9c8c-e4f84fa9fba4",4,0,6,"Spanish_6"
"455","0_001b1c67-69b3-4ec6-9c8c-e4f84fa9fba4",5,0,6,"Spanish_6"
"456","0_001b1c67-69b3-4ec6-9c8c-e4f84fa9fba4",6,0,6,"Spanish_6"
"457","0_001b3451-ac25-4f65-aec0-f8d7bf10ff86",1,0,5,"Rock_5"
"458","0_001b3451-ac25-4f65-aec0-f8d7bf10ff86",2,0,5,"Rock_5"
"459","0_001b3451-ac25-4f65-aec0-f8d7bf10ff86",3,0,5,"Rock_5"
"460","0_001b3451-ac25-4f65-aec0-f8d7bf10ff86",4,0,5,"Rock_5"
"461","0_001b3451-ac25-4f65-aec0-f8d7bf10ff86",5,0,5,"Rock_5"
"462","0_001b3451-ac25-4f65-aec0-f8d7bf10ff86",6,0,5,"Rock_5"
"463","0_001b3451-ac25-4f65-aec0-f8d7bf10ff86",7,0,5,"Rock_5"
"464","0_001b3451-ac25-4f65-aec0-f8d7bf10ff86",8,0,5,"Rock_5"
"465","0_001b3451-ac25-4f65-aec0-f8d7bf10ff86",9,0,5,"Rock_5"
"466","0_001b3451-ac25-4f65-aec0-f8d7bf10ff86",10,0,5,"Rock_5"
"467","0_001b3451-ac25-4f65-aec0-f8d7bf10ff86",11,0,5,"Rock_5"
"468","0_001b3451-ac25-4f65-aec0-f8d7bf10ff86",12,0,5,"Rock_5"
"469","0_001b3451-ac25-4f65-aec0-f8d7bf10ff86",13,0,5,"Rock_5"
"470","0_001bd376-06fa-4fab-bbfb-a496f88e1cee",1,0,15,"OldRap_15"
"471","0_001bd376-06fa-4fab-bbfb-a496f88e1cee",2,0,15,"OldRap_15"
"472","0_001bd376-06fa-4fab-bbfb-a496f88e1cee",3,0,15,"OldRap_15"
"473","0_001bd376-06fa-4fab-bbfb-a496f88e1cee",4,0,15,"OldRap_15"
"474","0_001bd376-06fa-4fab-bbfb-a496f88e1cee",5,0,4,"NewRap_4"
"475","0_001bd376-06fa-4fab-bbfb-a496f88e1cee",6,0,15,"OldRap_15"
"476","0_001bd376-06fa-4fab-bbfb-a496f88e1cee",7,0,4,"NewRap_4"
"477","0_001bd376-06fa-4fab-bbfb-a496f88e1cee",8,0,4,"NewRap_4"
"478","0_001bd376-06fa-4fab-bbfb-a496f88e1cee",9,0,4,"NewRap_4"
"479","0_001bd376-06fa-4fab-bbfb-a496f88e1cee",10,0,4,"NewRap_4"
"480","0_001bd376-06fa-4fab-bbfb-a496f88e1cee",11,0,4,"NewRap_4"
"481","0_001bd376-06fa-4fab-bbfb-a496f88e1cee",12,0,15,"OldRap_15"
"482","0_001bd376-06fa-4fab-bbfb-a496f88e1cee",13,0,4,"NewRap_4"
"483","0_001bd376-06fa-4fab-bbfb-a496f88e1cee",14,0,15,"OldRap_15"
"484","0_001bd376-06fa-4fab-bbfb-a496f88e1cee",15,1,4,"NewRap_4"
"485","0_001bd376-06fa-4fab-bbfb-a496f88e1cee",16,0,15,"OldRap_15"
"486","0_001bd376-06fa-4fab-bbfb-a496f88e1cee",17,0,4,"NewRap_4"
"487","0_001c0d07-d7be-4770-8e2a-7b5b084cd4fc",1,0,2,"Reggae_2"
"488","0_001c0d07-d7be-4770-8e2a-7b5b084cd4fc",2,1,12,"Summer_12"
"489","0_001c0d07-d7be-4770-8e2a-7b5b084cd4fc",3,0,12,"Summer_12"
"490","0_001c0d07-d7be-4770-8e2a-7b5b084cd4fc",4,1,12,"Summer_12"
"491","0_001c0d07-d7be-4770-8e2a-7b5b084cd4fc",5,1,12,"Summer_12"
"492","0_001c0d07-d7be-4770-8e2a-7b5b084cd4fc",6,1,2,"Reggae_2"
"493","0_001c0d07-d7be-4770-8e2a-7b5b084cd4fc",7,1,12,"Summer_12"
"494","0_001c0d07-d7be-4770-8e2a-7b5b084cd4fc",8,1,2,"Reggae_2"
"495","0_001c0d07-d7be-4770-8e2a-7b5b084cd4fc",9,1,12,"Summer_12"
"496","0_001c0d07-d7be-4770-8e2a-7b5b084cd4fc",10,1,2,"Reggae_2"
"497","0_001c2462-648f-411b-b59c-eaa30787561b",1,0,4,"NewRap_4"
"498","0_001d5a75-a388-4986-bba8-2433c6b0f9b8",1,1,4,"NewRap_4"
"499","0_001d5a75-a388-4986-bba8-2433c6b0f9b8",2,1,4,"NewRap_4"
"500","0_001d5a75-a388-4986-bba8-2433c6b0f9b8",3,0,4,"NewRap_4"
"501","0_001d5a75-a388-4986-bba8-2433c6b0f9b8",4,0,4,"NewRap_4"
"502","0_001d5a75-a388-4986-bba8-2433c6b0f9b8",5,0,4,"NewRap_4"
"503","0_001d5a75-a388-4986-bba8-2433c6b0f9b8",6,0,4,"NewRap_4"
"504","0_001d5a75-a388-4986-bba8-2433c6b0f9b8",7,0,11,"Study_11"
"505","0_001d5a75-a388-4986-bba8-2433c6b0f9b8",8,0,4,"NewRap_4"
"506","0_001d5a75-a388-4986-bba8-2433c6b0f9b8",9,0,4,"NewRap_4"
"507","0_001d5a75-a388-4986-bba8-2433c6b0f9b8",10,0,4,"NewRap_4"
"508","0_001dc5e3-6c41-431c-8c7b-6d073d9ea683",1,0,8,"Metal_8"
"509","0_001dc5e3-6c41-431c-8c7b-6d073d9ea683",2,0,8,"Metal_8"
"510","0_001dc5e3-6c41-431c-8c7b-6d073d9ea683",3,0,8,"Metal_8"
"511","0_001dc5e3-6c41-431c-8c7b-6d073d9ea683",4,0,9,"Chill_9"
"512","0_001dc5e3-6c41-431c-8c7b-6d073d9ea683",5,0,8,"Metal_8"
"513","0_001dc5e3-6c41-431c-8c7b-6d073d9ea683",6,0,8,"Metal_8"
"514","0_001de7c8-fde9-42a7-a3b1-39612d123762",1,1,4,"NewRap_4"
"515","0_001de7c8-fde9-42a7-a3b1-39612d123762",2,1,4,"NewRap_4"
"516","0_001dfda4-9357-4136-9f56-4066f50e9d35",1,1,12,"Summer_12"
"517","0_001dfda4-9357-4136-9f56-4066f50e9d35",2,1,12,"Summer_12"
"518","0_001e026a-72bc-4137-8859-3aa090ce6aa6",1,0,4,"NewRap_4"
"519","0_001e026a-72bc-4137-8859-3aa090ce6aa6",2,0,15,"OldRap_15"
"520","0_001e026a-72bc-4137-8859-3aa090ce6aa6",3,0,4,"NewRap_4"
"521","0_001e16a4-1d78-4d39-b191-df6b2cc97a02",1,1,12,"Summer_12"
"522","0_001e16a4-1d78-4d39-b191-df6b2cc97a02",2,0,12,"Summer_12"
"523","0_001e16a4-1d78-4d39-b191-df6b2cc97a02",3,1,12,"Summer_12"
"524","0_001f7f5b-8039-44b0-836d-319cfa05205a",1,0,4,"NewRap_4"
"525","0_001f7f5b-8039-44b0-836d-319cfa05205a",2,0,4,"NewRap_4"
"526","0_001f7f5b-8039-44b0-836d-319cfa05205a",3,1,4,"NewRap_4"
"527","0_00202254-4b6b-45c2-9471-a5b26d5c751e",1,0,15,"OldRap_15"
"528","0_00202254-4b6b-45c2-9471-a5b26d5c751e",2,0,15,"OldRap_15"
"529","0_00202254-4b6b-45c2-9471-a5b26d5c751e",3,0,15,"OldRap_15"
"530","0_00202254-4b6b-45c2-9471-a5b26d5c751e",4,0,15,"OldRap_15"
"531","0_00202254-4b6b-45c2-9471-a5b26d5c751e",5,0,15,"OldRap_15"
"532","0_00202254-4b6b-45c2-9471-a5b26d5c751e",6,0,15,"OldRap_15"
"533","0_00202254-4b6b-45c2-9471-a5b26d5c751e",7,0,15,"OldRap_15"
"534","0_00202254-4b6b-45c2-9471-a5b26d5c751e",8,0,15,"OldRap_15"
"535","0_00202254-4b6b-45c2-9471-a5b26d5c751e",9,0,15,"OldRap_15"
"536","0_00202254-4b6b-45c2-9471-a5b26d5c751e",10,0,15,"OldRap_15"
"537","0_00202254-4b6b-45c2-9471-a5b26d5c751e",11,0,12,"Summer_12"
"538","0_00202254-4b6b-45c2-9471-a5b26d5c751e",12,0,15,"OldRap_15"
"539","0_00202254-4b6b-45c2-9471-a5b26d5c751e",13,0,15,"OldRap_15"
"540","0_00202254-4b6b-45c2-9471-a5b26d5c751e",14,0,15,"OldRap_15"
"541","0_00202254-4b6b-45c2-9471-a5b26d5c751e",15,0,15,"OldRap_15"
"542","0_00202254-4b6b-45c2-9471-a5b26d5c751e",16,0,12,"Summer_12"
"543","0_00202254-4b6b-45c2-9471-a5b26d5c751e",17,0,15,"OldRap_15"
"544","0_00202254-4b6b-45c2-9471-a5b26d5c751e",18,0,12,"Summer_12"
"545","0_00210246-b302-4068-a184-09a74ff056f9",1,1,11,"Study_11"
"546","0_0021554f-531b-45fe-82e4-4ac1714ffa48",1,1,3,"House_3"
"547","0_0021554f-531b-45fe-82e4-4ac1714ffa48",2,1,3,"House_3"
"548","0_0021554f-531b-45fe-82e4-4ac1714ffa48",3,1,3,"House_3"
"549","0_0021554f-531b-45fe-82e4-4ac1714ffa48",4,1,3,"House_3"
"550","0_0021e01f-aa7d-4746-a4d6-10ec3741ec1f",1,1,4,"NewRap_4"
"551","0_0021e01f-aa7d-4746-a4d6-10ec3741ec1f",2,0,4,"NewRap_4"
"552","0_0021e01f-aa7d-4746-a4d6-10ec3741ec1f",3,0,4,"NewRap_4"
"553","0_0021e01f-aa7d-4746-a4d6-10ec3741ec1f",4,0,4,"NewRap_4"
"554","0_0021e01f-aa7d-4746-a4d6-10ec3741ec1f",5,0,4,"NewRap_4"
"555","0_0021e01f-aa7d-4746-a4d6-10ec3741ec1f",6,0,4,"NewRap_4"
"556","0_0021e01f-aa7d-4746-a4d6-10ec3741ec1f",7,0,4,"NewRap_4"
"557","0_0021e01f-aa7d-4746-a4d6-10ec3741ec1f",8,0,4,"NewRap_4"
"558","0_0021f2d4-9895-4e6d-8e5b-c11de74de30b",1,1,15,"OldRap_15"
"559","0_0021f2d4-9895-4e6d-8e5b-c11de74de30b",2,1,15,"OldRap_15"
"560","0_0021f2d4-9895-4e6d-8e5b-c11de74de30b",3,1,4,"NewRap_4"
"561","0_0021f2d4-9895-4e6d-8e5b-c11de74de30b",4,0,15,"OldRap_15"
"562","0_00225fdd-3b93-49de-8b71-2ccf0703e61b",1,1,12,"Summer_12"
"563","0_00225fdd-3b93-49de-8b71-2ccf0703e61b",2,0,11,"Study_11"
"564","0_00225fdd-3b93-49de-8b71-2ccf0703e61b",3,0,4,"NewRap_4"
"565","0_00225fdd-3b93-49de-8b71-2ccf0703e61b",4,0,15,"OldRap_15"
"566","0_00225fdd-3b93-49de-8b71-2ccf0703e61b",5,0,9,"Chill_9"
"567","0_00225fdd-3b93-49de-8b71-2ccf0703e61b",6,0,2,"Reggae_2"
"568","0_00225fdd-3b93-49de-8b71-2ccf0703e61b",7,1,9,"Chill_9"
"569","0_00225fdd-3b93-49de-8b71-2ccf0703e61b",8,1,9,"Chill_9"
"570","0_00225fdd-3b93-49de-8b71-2ccf0703e61b",9,1,9,"Chill_9"
"571","0_00225fdd-3b93-49de-8b71-2ccf0703e61b",10,1,9,"Chill_9"
"572","0_00225fdd-3b93-49de-8b71-2ccf0703e61b",11,1,9,"Chill_9"
"573","0_00225fdd-3b93-49de-8b71-2ccf0703e61b",12,1,9,"Chill_9"
"574","0_00233d72-be51-447d-8a13-f5c9766f8cf6",1,0,4,"NewRap_4"
"575","0_00233d72-be51-447d-8a13-f5c9766f8cf6",2,0,4,"NewRap_4"
"576","0_00233d72-be51-447d-8a13-f5c9766f8cf6",3,0,4,"NewRap_4"
"577","0_00233d72-be51-447d-8a13-f5c9766f8cf6",4,0,4,"NewRap_4"
"578","0_00233d72-be51-447d-8a13-f5c9766f8cf6",5,0,4,"NewRap_4"
"579","0_00233d72-be51-447d-8a13-f5c9766f8cf6",6,0,4,"NewRap_4"
"580","0_00233d72-be51-447d-8a13-f5c9766f8cf6",7,0,4,"NewRap_4"
"581","0_00233d72-be51-447d-8a13-f5c9766f8cf6",8,0,4,"NewRap_4"
"582","0_00233d72-be51-447d-8a13-f5c9766f8cf6",9,0,4,"NewRap_4"
"583","0_00233d72-be51-447d-8a13-f5c9766f8cf6",10,0,4,"NewRap_4"
"584","0_0023efe6-5658-4168-be67-45d3316cae0d",1,0,7,"Throwback_7"
"585","0_0023efe6-5658-4168-be67-45d3316cae0d",2,0,4,"NewRap_4"
"586","0_0023efe6-5658-4168-be67-45d3316cae0d",3,0,5,"Rock_5"
"587","0_0023efe6-5658-4168-be67-45d3316cae0d",4,0,5,"Rock_5"
"588","0_0023efe6-5658-4168-be67-45d3316cae0d",5,0,5,"Rock_5"
"589","0_0023efe6-5658-4168-be67-45d3316cae0d",6,1,5,"Rock_5"
"590","0_0023efe6-5658-4168-be67-45d3316cae0d",7,1,9,"Chill_9"
"591","0_0023efe6-5658-4168-be67-45d3316cae0d",8,0,2,"Reggae_2"
"592","0_0023efe6-5658-4168-be67-45d3316cae0d",9,0,5,"Rock_5"
"593","0_0024ad6a-c073-45cb-bf28-11032771e182",1,0,8,"Metal_8"
"594","0_0024ad6a-c073-45cb-bf28-11032771e182",2,1,8,"Metal_8"
"595","0_0024ad6a-c073-45cb-bf28-11032771e182",3,0,8,"Metal_8"
"596","0_0024ad6a-c073-45cb-bf28-11032771e182",4,0,8,"Metal_8"
"597","0_0024ad6a-c073-45cb-bf28-11032771e182",5,0,8,"Metal_8"
"598","0_0024ad6a-c073-45cb-bf28-11032771e182",6,0,8,"Metal_8"
"599","0_0024ad6a-c073-45cb-bf28-11032771e182",7,0,8,"Metal_8"
"600","0_0024ad6a-c073-45cb-bf28-11032771e182",8,1,8,"Metal_8"
"601","0_0024ad6a-c073-45cb-bf28-11032771e182",9,0,8,"Metal_8"
"602","0_0024ad6a-c073-45cb-bf28-11032771e182",10,0,8,"Metal_8"
"603","0_0024ad6a-c073-45cb-bf28-11032771e182",11,0,8,"Metal_8"
"604","0_0024e154-4f05-4a16-bc4b-1fb346e89e1f",1,0,2,"Reggae_2"
